"participant","trial_n","rating","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
569413659,5,4,"Race IAT","congruent","SCIAT first","female",28,12,"Only black faces",FALSE,FALSE
569413659,6,4,"Race IAT","congruent","SCIAT first","female",28,12,"Only black faces",FALSE,FALSE
186625632,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",34,18,"Both white and black faces",FALSE,FALSE
186625632,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",34,18,"Both white and black faces",FALSE,FALSE
186625632,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",34,18,"Both white and black faces",FALSE,FALSE
186625632,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",34,18,"Both white and black faces",FALSE,FALSE
186625632,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",34,18,"Both white and black faces",FALSE,FALSE
186625632,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",34,18,"Both white and black faces",FALSE,FALSE
436594691,1,7,"Race IAT","congruent","SCIAT first","female",36,13,"Only black faces",FALSE,FALSE
436594691,2,7,"Race IAT","congruent","SCIAT first","female",36,13,"Only black faces",FALSE,FALSE
436594691,3,7,"Race IAT","congruent","SCIAT first","female",36,13,"Only black faces",FALSE,FALSE
436594691,4,7,"Race IAT","congruent","SCIAT first","female",36,13,"Only black faces",FALSE,FALSE
436594691,5,7,"Race IAT","congruent","SCIAT first","female",36,13,"Only black faces",FALSE,FALSE
436594691,6,7,"Race IAT","congruent","SCIAT first","female",36,13,"Only black faces",FALSE,FALSE
264311860,1,4,"Race IAT","incongruent","SCIAT first","male",25,16,"Only black faces",FALSE,FALSE
264311860,2,4,"Race IAT","incongruent","SCIAT first","male",25,16,"Only black faces",FALSE,FALSE
264311860,3,4,"Race IAT","incongruent","SCIAT first","male",25,16,"Only black faces",FALSE,FALSE
264311860,4,4,"Race IAT","incongruent","SCIAT first","male",25,16,"Only black faces",FALSE,FALSE
264311860,5,4,"Race IAT","incongruent","SCIAT first","male",25,16,"Only black faces",FALSE,FALSE
264311860,6,4,"Race IAT","incongruent","SCIAT first","male",25,16,"Only black faces",FALSE,FALSE
610070130,1,4,"Race IAT","incongruent","ratings first","male",30,19,"Only black faces",FALSE,FALSE
610070130,2,4,"Race IAT","incongruent","ratings first","male",30,19,"Only black faces",FALSE,FALSE
610070130,3,4,"Race IAT","incongruent","ratings first","male",30,19,"Only black faces",FALSE,FALSE
610070130,4,4,"Race IAT","incongruent","ratings first","male",30,19,"Only black faces",FALSE,FALSE
610070130,5,4,"Race IAT","incongruent","ratings first","male",30,19,"Only black faces",FALSE,FALSE
610070130,6,4,"Race IAT","incongruent","ratings first","male",30,19,"Only black faces",FALSE,FALSE
170728421,1,4,"Flowers-Insects IAT","congruent","ratings first","female",26,12,"Only black faces",FALSE,FALSE
170728421,2,5,"Flowers-Insects IAT","congruent","ratings first","female",26,12,"Only black faces",FALSE,FALSE
170728421,3,5,"Flowers-Insects IAT","congruent","ratings first","female",26,12,"Only black faces",FALSE,FALSE
170728421,4,4,"Flowers-Insects IAT","congruent","ratings first","female",26,12,"Only black faces",FALSE,FALSE
170728421,5,4,"Flowers-Insects IAT","congruent","ratings first","female",26,12,"Only black faces",FALSE,FALSE
170728421,6,4,"Flowers-Insects IAT","congruent","ratings first","female",26,12,"Only black faces",FALSE,FALSE
491055748,1,4,"Race IAT","incongruent","SCIAT first","male",32,21,"Both white and black faces",FALSE,FALSE
491055748,2,4,"Race IAT","incongruent","SCIAT first","male",32,21,"Both white and black faces",FALSE,FALSE
491055748,3,4,"Race IAT","incongruent","SCIAT first","male",32,21,"Both white and black faces",FALSE,FALSE
491055748,4,4,"Race IAT","incongruent","SCIAT first","male",32,21,"Both white and black faces",FALSE,FALSE
491055748,5,4,"Race IAT","incongruent","SCIAT first","male",32,21,"Both white and black faces",FALSE,FALSE
491055748,6,4,"Race IAT","incongruent","SCIAT first","male",32,21,"Both white and black faces",FALSE,FALSE
244725458,1,3,"Race IAT","incongruent","ratings first","male",26,27,"Only black faces",FALSE,FALSE
244725458,2,4,"Race IAT","incongruent","ratings first","male",26,27,"Only black faces",FALSE,FALSE
244725458,3,3,"Race IAT","incongruent","ratings first","male",26,27,"Only black faces",FALSE,FALSE
244725458,4,3,"Race IAT","incongruent","ratings first","male",26,27,"Only black faces",FALSE,FALSE
244725458,5,3,"Race IAT","incongruent","ratings first","male",26,27,"Only black faces",FALSE,FALSE
244725458,6,3,"Race IAT","incongruent","ratings first","male",26,27,"Only black faces",FALSE,FALSE
479864629,1,4,"Flowers-Insects IAT","congruent","ratings first","female",22,15,"Only black faces",FALSE,FALSE
479864629,2,5,"Flowers-Insects IAT","congruent","ratings first","female",22,15,"Only black faces",FALSE,FALSE
479864629,3,6,"Flowers-Insects IAT","congruent","ratings first","female",22,15,"Only black faces",FALSE,FALSE
479864629,4,6,"Flowers-Insects IAT","congruent","ratings first","female",22,15,"Only black faces",FALSE,FALSE
479864629,5,6,"Flowers-Insects IAT","congruent","ratings first","female",22,15,"Only black faces",FALSE,FALSE
479864629,6,7,"Flowers-Insects IAT","congruent","ratings first","female",22,15,"Only black faces",FALSE,FALSE
232322329,1,5,"Race IAT","congruent","ratings first","male",40,15,"Only black faces",FALSE,FALSE
232322329,2,5,"Race IAT","congruent","ratings first","male",40,15,"Only black faces",FALSE,FALSE
232322329,3,5,"Race IAT","congruent","ratings first","male",40,15,"Only black faces",FALSE,FALSE
232322329,4,5,"Race IAT","congruent","ratings first","male",40,15,"Only black faces",FALSE,FALSE
232322329,5,5,"Race IAT","congruent","ratings first","male",40,15,"Only black faces",FALSE,FALSE
232322329,6,5,"Race IAT","congruent","ratings first","male",40,15,"Only black faces",FALSE,FALSE
101814106,1,4,"Race IAT","incongruent","ratings first","female",28,11,"Only black faces",FALSE,FALSE
101814106,2,4,"Race IAT","incongruent","ratings first","female",28,11,"Only black faces",FALSE,FALSE
101814106,3,4,"Race IAT","incongruent","ratings first","female",28,11,"Only black faces",FALSE,FALSE
101814106,4,5,"Race IAT","incongruent","ratings first","female",28,11,"Only black faces",FALSE,FALSE
101814106,5,5,"Race IAT","incongruent","ratings first","female",28,11,"Only black faces",FALSE,FALSE
101814106,6,5,"Race IAT","incongruent","ratings first","female",28,11,"Only black faces",FALSE,FALSE
974526156,1,4,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
974526156,2,4,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
974526156,3,5,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
974526156,4,4,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
974526156,5,3,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
974526156,6,3,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
727574247,1,5,"Flowers-Insects IAT","congruent","SCIAT first","female",21,23,"Only black faces",FALSE,FALSE
727574247,2,6,"Flowers-Insects IAT","congruent","SCIAT first","female",21,23,"Only black faces",FALSE,FALSE
727574247,3,2,"Flowers-Insects IAT","congruent","SCIAT first","female",21,23,"Only black faces",FALSE,FALSE
727574247,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",21,23,"Only black faces",FALSE,FALSE
727574247,5,3,"Flowers-Insects IAT","congruent","SCIAT first","female",21,23,"Only black faces",FALSE,FALSE
727574247,6,5,"Flowers-Insects IAT","congruent","SCIAT first","female",21,23,"Only black faces",FALSE,FALSE
356003525,1,3,"Flowers-Insects IAT","congruent","ratings first","male",62,19,"Only black faces",FALSE,FALSE
356003525,2,3,"Flowers-Insects IAT","congruent","ratings first","male",62,19,"Only black faces",FALSE,FALSE
356003525,3,3,"Flowers-Insects IAT","congruent","ratings first","male",62,19,"Only black faces",FALSE,FALSE
356003525,4,3,"Flowers-Insects IAT","congruent","ratings first","male",62,19,"Only black faces",FALSE,FALSE
356003525,5,2,"Flowers-Insects IAT","congruent","ratings first","male",62,19,"Only black faces",FALSE,FALSE
356003525,6,2,"Flowers-Insects IAT","congruent","ratings first","male",62,19,"Only black faces",FALSE,FALSE
692592044,1,4,"Race IAT","incongruent","SCIAT first","male",33,21,"Both white and black faces",TRUE,TRUE
692592044,2,5,"Race IAT","incongruent","SCIAT first","male",33,21,"Both white and black faces",TRUE,TRUE
692592044,3,4,"Race IAT","incongruent","SCIAT first","male",33,21,"Both white and black faces",TRUE,TRUE
692592044,4,4,"Race IAT","incongruent","SCIAT first","male",33,21,"Both white and black faces",TRUE,TRUE
692592044,5,4,"Race IAT","incongruent","SCIAT first","male",33,21,"Both white and black faces",TRUE,TRUE
692592044,6,4,"Race IAT","incongruent","SCIAT first","male",33,21,"Both white and black faces",TRUE,TRUE
647333306,1,5,"Race IAT","incongruent","ratings first","female",31,13,"Only black faces",FALSE,FALSE
647333306,2,4,"Race IAT","incongruent","ratings first","female",31,13,"Only black faces",FALSE,FALSE
647333306,3,6,"Race IAT","incongruent","ratings first","female",31,13,"Only black faces",FALSE,FALSE
647333306,4,5,"Race IAT","incongruent","ratings first","female",31,13,"Only black faces",FALSE,FALSE
647333306,5,6,"Race IAT","incongruent","ratings first","female",31,13,"Only black faces",FALSE,FALSE
647333306,6,5,"Race IAT","incongruent","ratings first","female",31,13,"Only black faces",FALSE,FALSE
433564844,1,4,"Race IAT","incongruent","SCIAT first","female",29,18,"Only black faces",FALSE,FALSE
433564844,2,4,"Race IAT","incongruent","SCIAT first","female",29,18,"Only black faces",FALSE,FALSE
433564844,3,4,"Race IAT","incongruent","SCIAT first","female",29,18,"Only black faces",FALSE,FALSE
433564844,4,4,"Race IAT","incongruent","SCIAT first","female",29,18,"Only black faces",FALSE,FALSE
433564844,5,4,"Race IAT","incongruent","SCIAT first","female",29,18,"Only black faces",FALSE,FALSE
433564844,6,4,"Race IAT","incongruent","SCIAT first","female",29,18,"Only black faces",FALSE,FALSE
835376645,1,4,"Flowers-Insects IAT","congruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
835376645,2,4,"Flowers-Insects IAT","congruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
835376645,3,4,"Flowers-Insects IAT","congruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
835376645,4,4,"Flowers-Insects IAT","congruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
835376645,5,4,"Flowers-Insects IAT","congruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
835376645,6,4,"Flowers-Insects IAT","congruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
765420181,1,4,"Flowers-Insects IAT","congruent","ratings first","female",27,20,"Only black faces",FALSE,FALSE
765420181,2,5,"Flowers-Insects IAT","congruent","ratings first","female",27,20,"Only black faces",FALSE,FALSE
765420181,3,5,"Flowers-Insects IAT","congruent","ratings first","female",27,20,"Only black faces",FALSE,FALSE
765420181,4,4,"Flowers-Insects IAT","congruent","ratings first","female",27,20,"Only black faces",FALSE,FALSE
765420181,5,4,"Flowers-Insects IAT","congruent","ratings first","female",27,20,"Only black faces",FALSE,FALSE
765420181,6,5,"Flowers-Insects IAT","congruent","ratings first","female",27,20,"Only black faces",FALSE,FALSE
44301785,1,6,"Race IAT","congruent","ratings first","female",60,19,"Both white and black faces",FALSE,FALSE
44301785,2,3,"Race IAT","congruent","ratings first","female",60,19,"Both white and black faces",FALSE,FALSE
44301785,3,4,"Race IAT","congruent","ratings first","female",60,19,"Both white and black faces",FALSE,FALSE
44301785,4,5,"Race IAT","congruent","ratings first","female",60,19,"Both white and black faces",FALSE,FALSE
44301785,5,5,"Race IAT","congruent","ratings first","female",60,19,"Both white and black faces",FALSE,FALSE
44301785,6,4,"Race IAT","congruent","ratings first","female",60,19,"Both white and black faces",FALSE,FALSE
396865635,1,4,"Race IAT","congruent","SCIAT first","female",33,20,"Only black faces",FALSE,FALSE
396865635,2,4,"Race IAT","congruent","SCIAT first","female",33,20,"Only black faces",FALSE,FALSE
396865635,3,4,"Race IAT","congruent","SCIAT first","female",33,20,"Only black faces",FALSE,FALSE
396865635,4,4,"Race IAT","congruent","SCIAT first","female",33,20,"Only black faces",FALSE,FALSE
396865635,5,4,"Race IAT","congruent","SCIAT first","female",33,20,"Only black faces",FALSE,FALSE
396865635,6,4,"Race IAT","congruent","SCIAT first","female",33,20,"Only black faces",FALSE,FALSE
807009309,1,4,"Flowers-Insects IAT","congruent","ratings first","female",30,17,"Only black faces",FALSE,FALSE
807009309,2,4,"Flowers-Insects IAT","congruent","ratings first","female",30,17,"Only black faces",FALSE,FALSE
807009309,3,5,"Flowers-Insects IAT","congruent","ratings first","female",30,17,"Only black faces",FALSE,FALSE
807009309,4,4,"Flowers-Insects IAT","congruent","ratings first","female",30,17,"Only black faces",FALSE,FALSE
807009309,5,5,"Flowers-Insects IAT","congruent","ratings first","female",30,17,"Only black faces",FALSE,FALSE
807009309,6,5,"Flowers-Insects IAT","congruent","ratings first","female",30,17,"Only black faces",FALSE,FALSE
806795175,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",18,19,"Only black faces",FALSE,FALSE
806795175,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",18,19,"Only black faces",FALSE,FALSE
806795175,3,4,"Flowers-Insects IAT","congruent","SCIAT first","female",18,19,"Only black faces",FALSE,FALSE
806795175,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",18,19,"Only black faces",FALSE,FALSE
806795175,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",18,19,"Only black faces",FALSE,FALSE
806795175,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",18,19,"Only black faces",FALSE,FALSE
217879621,1,4,"Flowers-Insects IAT","congruent","ratings first","female",53,21,"Only black faces",FALSE,FALSE
217879621,2,4,"Flowers-Insects IAT","congruent","ratings first","female",53,21,"Only black faces",FALSE,FALSE
217879621,3,5,"Flowers-Insects IAT","congruent","ratings first","female",53,21,"Only black faces",FALSE,FALSE
217879621,4,5,"Flowers-Insects IAT","congruent","ratings first","female",53,21,"Only black faces",FALSE,FALSE
217879621,5,5,"Flowers-Insects IAT","congruent","ratings first","female",53,21,"Only black faces",FALSE,FALSE
217879621,6,4,"Flowers-Insects IAT","congruent","ratings first","female",53,21,"Only black faces",FALSE,FALSE
432673528,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",24,13,"Both white and black faces",FALSE,FALSE
432673528,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",24,13,"Both white and black faces",FALSE,FALSE
432673528,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",24,13,"Both white and black faces",FALSE,FALSE
432673528,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",24,13,"Both white and black faces",FALSE,FALSE
432673528,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",24,13,"Both white and black faces",FALSE,FALSE
432673528,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",24,13,"Both white and black faces",FALSE,FALSE
263959953,1,4,"Race IAT","congruent","ratings first","male",40,10,"Both white and black faces",FALSE,FALSE
263959953,2,4,"Race IAT","congruent","ratings first","male",40,10,"Both white and black faces",FALSE,FALSE
263959953,3,4,"Race IAT","congruent","ratings first","male",40,10,"Both white and black faces",FALSE,FALSE
263959953,4,4,"Race IAT","congruent","ratings first","male",40,10,"Both white and black faces",FALSE,FALSE
263959953,5,4,"Race IAT","congruent","ratings first","male",40,10,"Both white and black faces",FALSE,FALSE
263959953,6,4,"Race IAT","congruent","ratings first","male",40,10,"Both white and black faces",FALSE,FALSE
712821489,1,4,"Race IAT","congruent","ratings first","male5aa459",28,13,"Only black faces",FALSE,FALSE
712821489,2,4,"Race IAT","congruent","ratings first","male5aa459",28,13,"Only black faces",FALSE,FALSE
712821489,3,4,"Race IAT","congruent","ratings first","male5aa459",28,13,"Only black faces",FALSE,FALSE
712821489,4,4,"Race IAT","congruent","ratings first","male5aa459",28,13,"Only black faces",FALSE,FALSE
712821489,5,4,"Race IAT","congruent","ratings first","male5aa459",28,13,"Only black faces",FALSE,FALSE
712821489,6,4,"Race IAT","congruent","ratings first","male5aa459",28,13,"Only black faces",FALSE,FALSE
971111375,1,6,"Flowers-Insects IAT","congruent","SCIAT first","male",59,21,"Only black faces",FALSE,FALSE
971111375,2,6,"Flowers-Insects IAT","congruent","SCIAT first","male",59,21,"Only black faces",FALSE,FALSE
971111375,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",59,21,"Only black faces",FALSE,FALSE
971111375,4,3,"Flowers-Insects IAT","congruent","SCIAT first","male",59,21,"Only black faces",FALSE,FALSE
