"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
44333375,1,648,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,780,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,603,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,576,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,710,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,584,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,701,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,527,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,327,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,488,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,546,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,761,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,345,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,457,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,612,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,649,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,573,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,484,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,429,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,490,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,1060,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,455,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,898,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,492,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,518,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,606,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,484,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,381,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,652,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,799,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,476,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,231,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,188,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,1,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,511,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,168,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,383,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,124,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,389,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,499,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,477,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,311,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,505,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,322,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,50,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,526,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,358,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,277,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,712,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,937,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,881,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,491,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,485,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,303,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,209,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,1174,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,436,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,352,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,431,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,684,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,430,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,314,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,668,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,446,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,154,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,113,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,154,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,1522,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,514,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,507,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,1029,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,313,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,506,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,548,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,235,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,319,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,336,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,240,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,340,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,340,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,356,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,259,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,486,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,256,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,1187,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,49,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,925,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,389,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,371,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,178,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,120,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,49,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,61,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,1128,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,473,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,451,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,302,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,0,144,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,264,"primeNeutral","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,1,251,"primeRace","Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
303695708,1,919,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,631,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,781,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,899,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,836,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,593,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,702,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,706,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,714,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,742,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,1035,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,581,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,652,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,950,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,645,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,830,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,913,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,489,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,660,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,436,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,353,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,439,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,835,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,566,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,594,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,500,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,724,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,787,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,643,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,503,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,557,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,558,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,0,639,"primeNeutral","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,1,433,"primeRace","Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
