"participant","item","accuracy","response_categorisation","rt","trial_type","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","IAT_exclude_based_on_fast_trials"
862861193,"ObjectBlack",1,"CR",30,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",0,"FA",547,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",713,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",683,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",696,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",524,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",573,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",760,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",477,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",0,"Miss",446,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",728,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",644,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",651,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",564,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",0,"Miss",116,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",515,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",500,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",539,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",457,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",0,"FA",803,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",0,"FA",474,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",600,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",733,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",587,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",623,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",770,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",0,"Miss",16,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",780,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",563,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",717,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",546,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",0,"Miss",147,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",768,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",738,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",704,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",518,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",0,"FA",421,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",631,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",0,"FA",526,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",698,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",721,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",637,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",650,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",652,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",650,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",753,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",555,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",500,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",726,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",601,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",528,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",718,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",649,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",548,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",454,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",736,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",660,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",545,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",650,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",613,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",761,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",517,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",583,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",0,"Miss",195,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",0,"FA",593,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",791,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",519,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",625,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",791,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",1,"Hit",728,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"GunBlack",0,"Miss",16,"gun","Race IAT","congruent","ratings first","female",50,11,FALSE
862861193,"ObjectBlack",1,"CR",804,"object","Race IAT","congruent","ratings first","female",50,11,FALSE
620965256,"GunBlack",1,"Hit",647,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",722,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",606,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",639,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",626,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",630,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",670,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",681,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",669,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",607,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",810,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",558,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",712,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",698,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",572,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",712,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",546,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",811,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",593,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",798,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",613,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",509,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",740,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",666,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",561,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",672,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",762,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",725,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",631,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",676,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",672,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",0,"Miss",579,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",721,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",589,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",807,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",605,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",644,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",766,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",523,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",756,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",487,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",510,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",728,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",612,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",531,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",461,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",783,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",561,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",569,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",688,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",0,"FA",449,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",766,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",0,"FA",472,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",645,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",655,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",775,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",607,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",739,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",750,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",681,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",696,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",643,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",600,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",841,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",734,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",652,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",645,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",751,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",697,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",688,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",772,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",678,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"ObjectBlack",1,"CR",511,"object","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",560,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",688,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",697,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
620965256,"GunBlack",1,"Hit",751,"gun","Flowers-Insects IAT","incongruent","SCIAT first","male",44,15,FALSE
540105130,"ObjectBlack",1,"CR",630,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",621,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"ObjectBlack",1,"CR",670,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"ObjectBlack",1,"CR",700,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"ObjectBlack",1,"CR",578,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",570,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",822,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"ObjectBlack",1,"CR",632,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"ObjectBlack",1,"CR",738,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"ObjectBlack",1,"CR",683,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",635,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",609,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",565,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"ObjectBlack",1,"CR",637,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",622,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",508,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"ObjectBlack",1,"CR",788,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",491,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"ObjectBlack",1,"CR",586,"object","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",623,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",514,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",728,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",550,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",671,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",596,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
540105130,"GunBlack",1,"Hit",555,"gun","Race IAT","incongruent","ratings first","male",23,21,FALSE
