"participant","block","trial_n","rt","accuracy","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","IAT_exclude_based_on_fast_trials","SCIAT_exclude_based_on_fast_trials"
55,"incompatible",18,846,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",19,845,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",20,935,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",21,555,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",22,630,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",23,1794,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",24,3037,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",25,622,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",26,699,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",27,820,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",28,1079,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",29,812,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",30,590,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",31,662,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",32,650,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",33,2622,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",34,1542,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",35,560,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",36,559,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",37,678,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",38,610,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",39,468,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",40,1061,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",41,508,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",42,782,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",43,562,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",44,493,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",45,628,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",46,444,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",47,450,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",48,939,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",49,438,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",50,544,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",51,783,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",52,553,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",53,1215,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",54,1870,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",55,11341,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",56,8341,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",57,605,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",58,4213,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",59,2741,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",60,536,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",61,4773,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",62,452,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",63,846,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",64,655,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",65,804,0,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",66,617,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",67,468,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",68,926,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",69,1812,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
55,"incompatible",70,934,1,"Flowers-Insects IAT","congruent","SCIAT first","female",33,19,FALSE,FALSE
56,"incompatible",1,1192,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",2,1050,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",3,1074,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",4,648,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",5,690,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",6,601,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",7,660,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",8,973,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",9,536,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",10,710,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",11,748,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",12,801,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",13,852,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",14,516,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",15,1364,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",16,670,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",17,502,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",18,645,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",19,878,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",20,702,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",21,772,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",22,584,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",23,484,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",24,532,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",25,563,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",26,496,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",27,752,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",28,564,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",29,641,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",30,1243,0,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",31,793,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",32,700,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",33,1347,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",34,639,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",35,536,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",36,502,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",37,693,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",38,588,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",39,584,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",40,676,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",41,620,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",42,486,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",43,502,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",44,598,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",45,641,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",46,635,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",47,516,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",48,627,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",49,606,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",50,553,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",51,630,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",52,512,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",53,591,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",54,683,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",55,659,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",56,571,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",57,792,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",58,571,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",59,551,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",60,564,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",61,545,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",62,655,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",63,664,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",64,576,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",65,669,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",66,773,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",67,648,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",68,930,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",69,607,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"incompatible",70,890,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",1,646,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",2,607,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",3,634,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",4,596,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",5,528,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",6,686,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",7,790,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",8,744,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",9,670,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",10,629,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",11,560,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",12,717,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",13,643,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",14,509,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",15,652,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",16,581,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",17,561,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",18,558,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",19,459,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",20,733,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",21,579,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",22,511,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",23,542,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",24,796,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",25,495,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",26,895,0,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",27,1725,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",28,487,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",29,663,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",30,575,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",31,668,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",32,741,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",33,666,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",34,771,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",35,758,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",36,634,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",37,1156,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",38,551,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",39,629,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",40,495,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",41,799,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",42,546,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",43,784,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",44,563,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",45,944,0,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",46,1164,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",47,671,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",48,791,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",49,698,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",50,625,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",51,555,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",52,712,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",53,543,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",54,573,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",55,537,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",56,646,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",57,672,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",58,664,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",59,609,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",60,524,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",61,619,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",62,612,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",63,543,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",64,701,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
56,"compatible",65,565,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",36,15,FALSE,FALSE
