"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","AMP_exclude_based_on_fast_trials_old","exclude"
193,1,965,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,642,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,576,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,879,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,552,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,666,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,620,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,1129,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,732,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,944,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,514,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,651,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,565,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,711,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,567,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,581,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,699,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,794,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,558,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,463,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,667,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,904,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,1314,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,774,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,1259,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,597,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,589,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,486,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,534,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,672,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,489,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,420,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,605,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,1207,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,789,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,672,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,627,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,650,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,480,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,669,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,540,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,536,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,648,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,531,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,532,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,499,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,527,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,1149,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,520,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,551,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,441,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,635,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,483,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,415,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,490,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,632,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,403,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,984,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,580,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,413,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,438,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,462,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,624,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,442,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,397,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,1249,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,653,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,620,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,472,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,726,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,450,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,392,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,444,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,332,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,519,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,1328,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,405,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,398,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,475,"primeNeutral","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,450,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,421,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,1,529,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
193,0,521,"primeRace","Race IAT","congruent","ratings first","male",53,20,"Both white and black faces",FALSE,FALSE,FALSE
185,0,1010,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,420,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,414,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,426,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,505,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,373,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,353,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,331,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,333,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,797,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,404,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,520,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,425,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,578,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,370,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,299,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,286,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,305,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,295,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,300,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,443,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,243,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,398,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,360,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,449,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,346,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,439,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,440,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,328,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,270,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,190,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,373,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,216,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,535,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,311,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,574,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,589,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,6713,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,395,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,233,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,826,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,318,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,217,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,107,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,391,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,203,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,130,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,372,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,261,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,346,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,512,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,283,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,267,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,482,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,111,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,0,13114,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,452,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,236,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,473,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,463,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,400,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,463,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,500,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,363,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,337,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,283,"primeRace","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
185,1,564,"primeNeutral","Race IAT","congruent","ratings first","female",34,20,"Only black faces",FALSE,TRUE,FALSE
